surah_number,verse_number,page,x,y
36,46,443,0.7395,0.479
36,47,443,0.9364,0.537
36,48,443,0.938,0.601
36,49,443,0.0698,0.597
36,50,443,0.938,0.719
36,51,443,0.5101,0.781
36,52,443,0.3256,0.839
36,53,443,0.0713,0.902
36,54,444,0.2651,0.05
36,55,444,0.4171,0.107
36,56,444,0.7674,0.169
36,57,444,0.2806,0.168
36,58,444,0.707,0.228
36,59,444,0.3271,0.29
36,60,444,0.6078,0.351
36,61,444,0.6186,0.411
36,62,444,0.9333,0.471
36,63,444,0.2698,0.473
36,64,444,0.7674,0.595
36,65,444,0.4822,0.657
36,66,444,0.9349,0.779
36,67,444,0.0636,0.782
36,68,444,0.9349,0.9
36,69,444,0.0651,0.903
36,70,445,0.8031,0.109
36,71,445,0.0713,0.107
36,72,445,0.2047,0.165
36,73,445,0.2853,0.227
36,74,445,0.4403,0.287
36,75,445,0.4186,0.348
36,76,445,0.2496,0.407
36,77,445,0.0698,0.47
36,78,445,0.938,0.586
36,79,445,0.7178,0.646
36,80,445,0.0667,0.707
36,81,445,0.0698,0.765
36,82,445,0.0682,0.824
36,83,446,0.6744,0.109
37,1,446,0.3612,0.108
37,2,446,0.0651,0.106
37,3,446,0.6713,0.168
37,4,446,0.786,0.229
37,5,446,0.1752,0.228
37,6,446,0.6264,0.289
37,7,446,0.724,0.35
37,8,446,0.2713,0.349
37,9,446,0.4822,0.407
37,10,446,0.2853,0.47
37,11,446,0.7845,0.532
37,12,446,0.4202,0.531
37,13,446,0.9271,0.591
37,14,446,0.4341,0.591
37,15,446,0.7302,0.652
37,16,446,0.4047,0.652
37,17,446,0.9271,0.711
37,18,446,0.3163,0.711
37,19,446,0.786,0.773
37,20,446,0.0667,0.771
37,21,446,0.1922,0.832
37,22,446,0.4589,0.893
37,23,446,0.0667,0.893
37,24,447,0.6543,0.048
37,25,447,0.2512,0.05
37,26,447,0.6527,0.107
37,27,447,0.0713,0.108
37,28,447,0.5612,0.169
37,29,447,0.6434,0.228
37,30,447,0.0682,0.229
37,31,447,0.5783,0.291
37,32,447,0.938,0.349
37,33,447,0.4357,0.348
37,34,447,0.5209,0.411
37,35,447,0.7209,0.469
37,36,447,0.1457,0.472
37,37,447,0.5829,0.532
37,38,447,0.938,0.592
37,39,447,0.493,0.592
37,40,447,0.0682,0.592
37,41,447,0.6171,0.654
37,42,447,0.3163,0.657
37,43,447,0.9395,0.715
37,44,447,0.3953,0.715
37,45,447,0.938,0.775
37,46,447,0.3318,0.776
37,47,447,0.7411,0.837
37,48,447,0.3581,0.836
37,49,447,0.676,0.896
37,50,447,0.0713,0.899
37,51,448,0.5287,0.05
37,52,448,0.8062,0.112
37,53,448,0.3907,0.109
37,54,448,0.7907,0.171
37,55,448,0.3178,0.17
37,56,448,0.5659,0.23
37,57,448,0.2248,0.229
37,58,448,0.5349,0.29
37,59,448,0.0651,0.29
37,60,448,0.4837,0.352
37,61,448,0.8264,0.412
37,62,448,0.3039,0.412
37,63,448,0.5519,0.473
37,64,448,0.9333,0.533
37,65,448,0.2543,0.532
37,66,448,0.5845,0.592
37,67,448,0.0667,0.593
37,68,448,0.5085,0.653
37,69,448,0.0636,0.655
37,70,448,0.3643,0.715
37,71,448,0.7969,0.775
37,72,448,0.0667,0.773
37,73,448,0.4558,0.835
37,74,448,0.755,0.896
37,75,448,0.0713,0.896
37,76,449,0.5597,0.047
37,77,449,0.1473,0.047
37,78,449,0.6372,0.11
37,79,449,0.1597,0.11
37,80,449,0.6791,0.172
37,81,449,0.2946,0.168
37,82,449,0.662,0.231
37,83,449,0.1922,0.229
37,84,449,0.5225,0.29
37,85,449,0.938,0.354
37,86,449,0.4915,0.351
37,87,449,0.0698,0.349
37,88,449,0.6961,0.414
37,89,449,0.3411,0.412
37,90,449,0.6744,0.475
37,91,449,0.324,0.478
37,92,449,0.8155,0.538
37,93,449,0.4574,0.533
37,94,449,0.938,0.596
37,95,449,0.4636,0.595
37,96,449,0.7488,0.658
37,97,449,0.0713,0.655
37,98,449,0.4419,0.719
37,99,449,0.938,0.783
37,100,449,0.5116,0.78
37,101,449,0.0682,0.898
37,102,450,0.5597,0.049
37,103,450,0.1349,0.049
37,104,450,0.2682,0.109
37,105,450,0.7271,0.168
37,106,450,0.3178,0.17
37,107,450,0.7953,0.229
37,108,450,0.4465,0.229
37,109,450,0.9318,0.288
37,110,450,0.4465,0.289
37,111,450,0.7442,0.348
37,112,450,0.445,0.409
37,113,450,0.7612,0.472
37,114,450,0.9318,0.532
37,115,450,0.3442,0.533
37,116,450,0.7612,0.593
37,117,450,0.1798,0.594
37,118,450,0.5612,0.654
37,119,450,0.9318,0.711
37,120,450,0.2171,0.716
37,121,450,0.6093,0.774
37,122,450,0.0651,0.778
37,123,450,0.5504,0.836
37,124,450,0.7798,0.895
37,125,450,0.0713,0.9
37,126,451,0.5535,0.048
37,127,451,0.0682,0.051
37,128,451,0.5829,0.109
37,129,451,0.2248,0.109
37,130,451,0.6713,0.172
37,131,451,0.2233,0.17
37,132,451,0.707,0.23
37,133,451,0.2186,0.228
37,134,451,0.7473,0.291
37,135,451,0.386,0.289
37,136,451,0.7891,0.35
37,137,451,0.3225,0.35
37,138,451,0.7876,0.411
37,139,451,0.2791,0.412
37,140,451,0.6977,0.472
37,141,451,0.231,0.473
37,142,451,0.6202,0.531
37,143,451,0.0682,0.531
37,144,451,0.4109,0.593
37,145,451,0.7721,0.654
37,146,451,0.0698,0.652
37,147,451,0.5178,0.714
37,148,451,0.6512,0.774
37,149,451,0.7318,0.833
37,150,451,0.138,0.834
37,151,451,0.614,0.894
37,152,451,0.0713,0.896
37,153,452,0.6543,0.052
37,154,452,0.4124,0.052
37,155,452,0.9349,0.113
37,156,452,0.4171,0.113
37,157,452,0.307,0.172
37,158,452,0.8186,0.23
37,159,452,0.3845,0.229
37,160,452,0.0651,0.229
37,161,452,0.645,0.29
37,162,452,0.2248,0.29
37,163,452,0.7147,0.349
37,164,452,0.3628,0.348
37,165,452,0.9349,0.407
37,166,452,0.614,0.408
37,167,452,0.124,0.408
37,168,452,0.6341,0.466
37,169,452,0.1457,0.468
37,170,452,0.4868,0.528
37,171,452,0.1163,0.526
37,172,452,0.6527,0.587
37,173,452,0.2744,0.588
37,174,452,0.8109,0.647
37,175,452,0.4295,0.646
37,176,452,0.6822,0.706
37,177,452,0.2713,0.706
37,178,452,0.7535,0.763
37,179,452,0.0667,0.764
37,180,452,0.5488,0.824
37,181,452,0.0682,0.825
37,182,453,0.5597,0.111
38,1,453,0.0667,0.11
38,2,453,0.155,0.172
38,3,453,0.0667,0.231
38,4,453,0.2496,0.291
38,5,453,0.0667,0.351
38,6,453,0.1612,0.412
38,7,453,0.938,0.535
38,8,453,0.2078,0.531
38,9,453,0.0682,0.59
38,10,453,0.3302,0.653
38,11,453,0.4713,0.717
38,12,453,0.4961,0.774
38,13,453,0.7302,0.837
38,14,453,0.8093,0.899
38,15,453,0.0729,0.894
38,16,454,0.0636,0.053
38,17,454,0.1767,0.109
38,18,454,0.5798,0.173
38,19,454,0.6837,0.231
38,20,454,0.8124,0.296
38,21,454,0.569,0.414
38,22,454,0.124,0.47
38,23,454,0.8853,0.714
38,24,454,0.9318,0.776
38,25,454,0.0698,0.895
38,26,455,0.5457,0.111
38,27,455,0.938,0.233
38,28,455,0.938,0.356
38,29,455,0.2388,0.353
38,30,455,0.0682,0.413
38,31,455,0.2326,0.475
38,32,455,0.2868,0.535
38,33,455,0.0682,0.592
38,34,455,0.2217,0.655
38,35,455,0.6744,0.718
38,36,455,0.1426,0.716
38,37,455,0.4264,0.78
38,38,455,0.8527,0.836
38,39,455,0.7209,0.898
38,40,455,0.0713,0.894
38,41,456,0.938,0.113
38,42,456,0.6093,0.173
38,43,456,0.5535,0.233
38,44,456,0.8465,0.294
38,45,456,0.1736,0.293
38,46,456,0.5302,0.413
38,47,456,0.9318,0.473
38,48,456,0.0636,0.472
38,49,456,0.4047,0.53
38,50,456,0.814,0.592
38,51,456,0.3116,0.592
38,52,456,0.6264,0.65
38,53,456,0.138,0.649
38,54,456,0.5442,0.712
38,55,456,0.0651,0.712
38,56,456,0.0667,0.772
38,57,456,0.0651,0.839
38,58,456,0.0713,0.898
38,59,457,0.2047,0.052
38,60,457,0.462,0.112
38,61,457,0.8667,0.174
38,62,457,0.0682,0.172
38,63,457,0.2357,0.232
38,64,457,0.8543,0.292
38,65,457,0.5225,0.292
38,66,457,0.7674,0.355
38,67,457,0.2217,0.354
38,68,457,0.4326,0.413
38,69,457,0.4977,0.474
38,70,457,0.8155,0.533
38,71,457,0.1349,0.531
38,72,457,0.7984,0.653
38,73,457,0.938,0.715
38,74,457,0.4667,0.716
38,75,457,0.8512,0.774
38,76,457,0.276,0.772
38,77,457,0.7783,0.835
38,78,457,0.2713,0.836
38,79,457,0.6558,0.893
38,80,457,0.0791,0.895
38,81,458,0.5736,0.05
38,82,458,0.7612,0.115
38,83,458,0.9287,0.174
38,84,458,0.4977,0.172
38,85,458,0.0667,0.171
38,86,458,0.2837,0.35
38,87,458,0.1209,0.411
38,88,458,0.7643,0.653
39,1,458,0.062,0.712
39,2,458,0.0651,0.894
39,3,459,0.3178,0.226
39,4,459,0.0667,0.408
39,5,459,0.8558,0.647
39,6,459,0.3271,0.77
39,7,459,0.0729,0.888
39,8,460,0.324,0.054
39,9,460,0.7333,0.116
39,10,460,0.9364,0.176
39,11,460,0.4884,0.173
39,12,460,0.5457,0.296
39,13,460,0.0651,0.353
39,14,460,0.7659,0.476
39,15,460,0.0667,0.533
39,16,460,0.0651,0.594
39,17,460,0.1705,0.715
39,18,460,0.0713,0.896
39,19,461,0.0682,0.111
39,20,461,0.5023,0.351
39,21,461,0.938,0.472
39,22,461,0.7597,0.531
39,23,461,0.4574,0.591
39,24,461,0.262,0.652
39,25,461,0.4977,0.712
39,26,461,0.4217,0.832
39,27,461,0.9364,0.892
39,28,461,0.0791,0.896
39,29,462,0.1736,0.113
39,30,462,0.0651,0.175
39,31,462,0.0682,0.232
39,32,462,0.369,0.352
39,33,462,0.6062,0.472
39,34,462,0.4682,0.531
39,35,462,0.3829,0.769
39,36,462,0.0698,0.828
39,37,462,0.0682,0.89
39,38,463,0.7457,0.182
39,39,463,0.6279,0.358
39,40,463,0.0698,0.416
39,41,463,0.631,0.537
39,42,463,0.5163,0.65
39,43,463,0.4915,0.768
39,44,463,0.0682,0.888
39,45,464,0.7581,0.11
39,46,464,0.6434,0.229
39,47,464,0.5597,0.289
39,48,464,0.6217,0.41
39,49,464,0.0651,0.473
39,50,464,0.9349,0.654
39,51,464,0.476,0.716
39,52,464,0.4698,0.835
39,53,464,0.0698,0.899
39,54,465,0.0698,0.049
39,55,465,0.6791,0.171
39,56,465,0.3008,0.231
39,57,465,0.4775,0.352
39,58,465,0.1364,0.411
39,59,465,0.2062,0.472
39,60,465,0.6419,0.592
39,61,465,0.7953,0.655
39,62,465,0.1876,0.715
39,63,465,0.4744,0.775
39,64,465,0.0791,0.894
39,65,466,0.9333,0.171
39,66,466,0.9364,0.293
39,67,466,0.0651,0.293
39,68,466,0.9349,0.594
39,69,466,0.6155,0.654
39,70,466,0.0667,0.773
39,71,466,0.0667,0.895
39,72,467,0.0682,0.107
39,73,467,0.8605,0.305
39,74,467,0.1597,0.304
39,75,467,0.7147,0.423
40,1,467,0.4806,0.481
40,2,467,0.6326,0.657
40,3,467,0.3798,0.714
40,4,467,0.0744,0.893
40,5,468,0.7581,0.172
40,6,468,0.1132,0.23
40,7,468,0.0667,0.353
40,8,468,0.4341,0.476
40,9,468,0.6713,0.596
40,10,468,0.0667,0.656
40,11,468,0.0667,0.716
40,12,468,0.4357,0.838
40,13,468,0.0651,0.899
40,14,469,0.5953,0.117
40,15,469,0.8388,0.236
40,16,469,0.0698,0.235
40,17,469,0.3519,0.355
40,18,469,0.3194,0.536
40,19,469,0.5798,0.658
40,20,469,0.6202,0.716
40,21,469,0.4884,0.775
40,22,469,0.0744,0.895
40,23,470,0.0667,0.113
40,24,470,0.5271,0.235
40,25,470,0.1488,0.477
40,26,470,0.5225,0.659
40,27,470,0.3814,0.72
40,28,470,0.062,0.783
40,29,470,0.3488,0.843
40,30,470,0.0651,0.902
40,31,471,0.8155,0.23
40,32,471,0.2481,0.35
40,33,471,0.2062,0.408
40,34,471,0.2868,0.592
40,35,471,0.0698,0.653
40,36,471,0.7395,0.776
40,37,471,0.076,0.893
40,38,472,0.8326,0.111
40,39,472,0.1845,0.166
40,40,472,0.9333,0.35
40,41,472,0.3984,0.411
40,42,472,0.1535,0.47
40,43,472,0.4233,0.592
40,44,472,0.9287,0.775
40,45,472,0.5395,0.833
40,46,472,0.0682,0.895
40,47,473,0.938,0.173
40,48,473,0.5969,0.234
40,49,473,0.3566,0.295
40,50,473,0.1752,0.354
40,51,473,0.4744,0.415
40,52,473,0.6915,0.537
40,53,473,0.7783,0.72
40,54,473,0.0713,0.779
40,55,473,0.0744,0.902
40,56,474,0.7194,0.112
40,57,474,0.7426,0.23
40,58,474,0.2434,0.351
40,59,474,0.9318,0.472
40,60,474,0.9333,0.532
40,61,474,0.7132,0.715
40,62,474,0.1721,0.774
40,63,474,0.0698,0.896
40,64,475,0.5798,0.232
40,65,475,0.3659,0.291
40,66,475,0.3318,0.347
40,67,475,0.938,0.471
40,68,475,0.076,0.471
40,69,475,0.3473,0.531
40,70,475,0.6806,0.593
40,71,475,0.0698,0.652
40,72,475,0.8078,0.771
40,73,475,0.6527,0.833
40,74,475,0.0744,0.892
40,75,476,0.5736,0.226
40,76,476,0.3209,0.288
40,77,476,0.5829,0.412
40,78,476,0.707,0.474
40,79,476,0.9318,0.657
40,80,476,0.1535,0.715
40,81,476,0.7953,0.838
40,82,476,0.0682,0.897
40,83,477,0.845,0.178
40,84,477,0.3395,0.179
40,85,477,0.3938,0.237
41,1,477,0.4744,0.298
41,2,477,0.6279,0.418
41,3,477,0.7597,0.536
41,4,477,0.7504,0.598
41,5,477,0.6651,0.658
41,6,477,0.0713,0.72
41,7,477,0.5566,0.836
41,8,477,0.0729,0.9
41,9,478,0.8171,0.179
41,10,478,0.755,0.24
41,11,478,0.5054,0.356
41,12,478,0.9302,0.535
41,13,478,0.755,0.655
41,14,478,0.9349,0.776
41,15,478,0.3023,0.775
41,16,478,0.4279,0.833
41,17,478,0.0698,0.893
41,18,479,0.0713,0.116
41,19,479,0.9364,0.297
41,20,479,0.7225,0.358
41,21,479,0.386,0.418
41,22,479,0.7147,0.598
41,23,479,0.5411,0.657
41,24,479,0.2512,0.718
41,25,479,0.938,0.836
41,26,479,0.0713,0.897
41,27,480,0.5194,0.172
41,28,480,0.5163,0.291
41,29,480,0.0698,0.293
41,30,480,0.6217,0.413
41,31,480,0.7302,0.534
41,32,480,0.5814,0.593
41,33,480,0.2651,0.651
41,34,480,0.6357,0.83
41,35,480,0.0729,0.89
41,36,481,0.862,0.17
41,37,481,0.6264,0.291
41,38,481,0.6403,0.351
41,39,481,0.4651,0.412
41,40,481,0.0682,0.475
41,41,481,0.4946,0.715
41,42,481,0.3101,0.835
41,43,481,0.076,0.897
41,44,482,0.1798,0.172
41,45,482,0.0667,0.233
41,46,482,0.8186,0.353
41,47,482,0.4264,0.532
41,48,482,0.9318,0.655
41,49,482,0.245,0.713
41,50,482,0.1953,0.833
41,51,482,0.0698,0.892
41,52,483,0.8527,0.192
41,53,483,0.6775,0.191
41,54,483,0.6682,0.25
42,1,483,0.7349,0.309
42,2,483,0.307,0.424
42,3,483,0.9349,0.544
42,4,483,0.8171,0.662
42,5,483,0.0713,0.72
42,6,483,0.6403,0.839
42,7,483,0.0744,0.894
42,8,484,0.586,0.172
42,9,484,0.0667,0.232
42,10,484,0.1287,0.469
42,11,484,0.0667,0.651
42,12,484,0.0667,0.892
42,13,485,0.938,0.171
42,14,485,0.6093,0.232
42,15,485,0.0698,0.354
42,16,485,0.9364,0.473
42,17,485,0.8155,0.593
42,18,485,0.3333,0.712
42,19,485,0.0713,0.894
42,20,486,0.4062,0.174
42,21,486,0.3845,0.294
42,22,486,0.0667,0.354
42,23,486,0.4651,0.473
42,24,486,0.7488,0.592
42,25,486,0.338,0.655
42,26,486,0.6651,0.775
42,27,486,0.3721,0.834
42,28,486,0.0698,0.897
42,29,487,0.3783,0.051
42,30,487,0.938,0.167
42,31,487,0.2682,0.169
42,32,487,0.4124,0.23
42,33,487,0.8171,0.351
42,34,487,0.6605,0.411
42,35,487,0.3209,0.472
42,36,487,0.6806,0.532
42,37,487,0.2651,0.594
42,38,487,0.3674,0.656
42,39,487,0.7628,0.774
42,40,487,0.9395,0.836
42,41,487,0.076,0.899
42,42,488,0.6543,0.234
42,43,488,0.2031,0.294
42,44,488,0.2667,0.416
42,45,488,0.2543,0.596
42,46,488,0.5256,0.717
42,47,488,0.2465,0.779
42,48,488,0.0729,0.897
42,49,489,0.3922,0.175
42,50,489,0.0729,0.234
42,51,489,0.8372,0.415
42,52,489,0.4651,0.417
42,53,489,0.5674,0.477
43,1,489,0.6791,0.535
43,2,489,0.4589,0.596
43,3,489,0.7876,0.657
43,4,489,0.9333,0.713
43,5,489,0.9349,0.777
43,6,489,0.5426,0.836
43,7,489,0.0775,0.891
43,8,490,0.6295,0.109
43,9,490,0.3767,0.172
43,10,490,0.2388,0.291
43,11,490,0.7891,0.351
43,12,490,0.7023,0.41
43,13,490,0.7953,0.472
43,14,490,0.3752,0.532
43,15,490,0.369,0.593
43,16,490,0.6326,0.713
43,17,490,0.2047,0.775
43,18,490,0.2248,0.834
43,19,490,0.0744,0.897
43,20,491,0.0713,0.11
43,21,491,0.5364,0.229
43,22,491,0.5829,0.293
43,23,491,0.5659,0.351
43,24,491,0.938,0.412
43,25,491,0.1209,0.413
43,26,491,0.0729,0.475
43,27,491,0.1581,0.534
43,28,491,0.1333,0.596
43,29,491,0.1659,0.777
43,30,491,0.0775,0.896
43,31,492,0.3116,0.056
43,32,492,0.7907,0.177
43,33,492,0.724,0.237
43,34,492,0.6961,0.295
43,35,492,0.4558,0.354
43,36,492,0.2977,0.412
43,37,492,0.0667,0.476
43,38,492,0.3271,0.533
43,39,492,0.4372,0.592
43,40,492,0.4589,0.653
43,41,492,0.6837,0.715
43,42,492,0.2636,0.772
43,43,492,0.7333,0.893
43,44,492,0.0713,0.895
43,45,493,0.5302,0.123
43,46,493,0.3426,0.182
43,47,493,0.5085,0.242
43,48,493,0.6124,0.358
43,49,493,0.7163,0.419
43,50,493,0.3752,0.477
43,51,493,0.3271,0.538
43,52,493,0.2837,0.597
43,53,493,0.4977,0.658
43,54,493,0.3674,0.716
43,55,493,0.0698,0.775
43,56,493,0.938,0.893
43,57,493,0.0744,0.894
43,58,494,0.8062,0.119
43,59,494,0.9302,0.181
43,60,494,0.9333,0.3
43,61,494,0.9333,0.361
43,62,494,0.5876,0.42
43,63,494,0.3457,0.478
43,64,494,0.3225,0.538
43,65,494,0.3814,0.598
43,66,494,0.586,0.658
43,67,494,0.7674,0.719
43,68,494,0.7364,0.839
43,69,494,0.7426,0.895
43,70,494,0.0729,0.896
43,71,495,0.3612,0.049
43,72,495,0.7473,0.109
43,73,495,0.0713,0.108
43,74,495,0.1364,0.171
43,75,495,0.2682,0.23
43,76,495,0.7674,0.292
43,77,495,0.5752,0.353
43,78,495,0.7953,0.412
43,79,495,0.7364,0.474
43,80,495,0.7054,0.533
43,81,495,0.5256,0.595
43,82,495,0.9395,0.716
43,83,495,0.4961,0.781
43,84,495,0.5442,0.84
43,85,495,0.786,0.9
43,86,495,0.0744,0.901
43,87,496,0.8512,0.186
43,88,496,0.4233,0.184
43,89,496,0.5209,0.242
44,1,496,0.0651,0.243
44,2,496,0.445,0.303
44,3,496,0.6899,0.361
44,4,496,0.6202,0.418
44,5,496,0.5008,0.479
44,6,496,0.9333,0.537
44,7,496,0.2016,0.537
44,8,496,0.4791,0.599
44,9,496,0.7581,0.656
44,10,496,0.0682,0.655
44,11,496,0.462,0.714
44,12,496,0.7302,0.776
44,13,496,0.0574,0.776
44,14,496,0.8047,0.895
44,15,496,0.0698,0.893
44,16,497,0.2295,0.058
44,17,497,0.5783,0.119
44,18,497,0.1488,0.114
44,19,497,0.5039,0.176
44,20,497,0.8202,0.237
44,21,497,0.1457,0.237
44,22,497,0.5659,0.296
44,23,497,0.169,0.296
44,24,497,0.6605,0.356
44,25,497,0.0713,0.354
44,26,497,0.1426,0.416
44,27,497,0.3767,0.477
44,28,497,0.569,0.535
44,29,497,0.7922,0.596
44,30,497,0.9364,0.655
44,31,497,0.5519,0.657
44,32,497,0.7147,0.716
44,33,497,0.1411,0.714
44,34,497,0.938,0.835
44,35,497,0.0729,0.834
44,36,497,0.0713,0.895
44,37,498,0.3411,0.05
44,38,498,0.3922,0.109
44,39,498,0.5209,0.168
44,40,498,0.0667,0.167
44,41,498,0.6884,0.227
44,42,498,0.1721,0.228
44,43,498,0.7628,0.286
44,44,498,0.124,0.288
44,45,498,0.2589,0.346
44,46,498,0.5349,0.407
44,47,498,0.9287,0.466
44,48,498,0.414,0.466
44,49,498,0.9302,0.524
44,50,498,0.0729,0.526
44,51,498,0.3829,0.584
44,52,498,0.6,0.647
44,53,498,0.1566,0.705
44,54,498,0.369,0.766
44,55,498,0.5628,0.823
44,56,498,0.0729,0.825
44,57,499,0.8744,0.111
44,58,499,0.2744,0.11
44,59,499,0.5752,0.171
45,1,499,0.7473,0.23
45,2,499,0.8419,0.352
45,3,499,0.6357,0.41
45,4,499,0.262,0.411
45,5,499,0.9364,0.532
45,6,499,0.8527,0.592
45,7,499,0.1488,0.653
45,8,499,0.0698,0.715
45,9,499,0.5907,0.836
45,10,499,0.0744,0.896
45,11,500,0.5659,0.108
45,12,500,0.245,0.169
45,13,500,0.5659,0.289
45,14,500,0.9333,0.467
45,15,500,0.5581,0.531
45,16,500,0.9318,0.649
45,17,500,0.9333,0.71
45,18,500,0.6868,0.83
45,19,500,0.0744,0.896
45,20,501,0.8217,0.173
45,21,501,0.1767,0.231
45,22,501,0.724,0.353
45,23,501,0.2124,0.416
45,24,501,0.9411,0.533
45,25,501,0.8388,0.596
45,26,501,0.6775,0.659
45,27,501,0.1426,0.715
45,28,501,0.8326,0.843
45,29,501,0.0698,0.9
45,30,502,0.0636,0.048
45,31,502,0.7008,0.167
45,32,502,0.0651,0.228
45,33,502,0.1178,0.286
45,34,502,0.0636,0.346
45,35,502,0.8636,0.533
45,36,502,0.2016,0.531
45,37,502,0.4822,0.655
46,1,502,0.7395,0.837
46,2,502,0.0651,0.898
46,3,503,0.1349,0.05
46,4,503,0.7829,0.171
46,5,503,0.493,0.292
46,6,503,0.7178,0.411
46,7,503,0.4031,0.534
46,8,503,0.4729,0.659
46,9,503,0.3922,0.777
46,10,503,0.0682,0.838
46,11,503,0.0682,0.9
46,12,504,0.262,0.294
46,13,504,0.2698,0.414
46,14,504,0.5023,0.597
46,15,504,0.8264,0.718
46,16,504,0.7845,0.776
46,17,504,0.0667,0.897
46,18,505,0.6465,0.171
46,19,505,0.4279,0.23
46,20,505,0.0698,0.292
46,21,505,0.2264,0.412
46,22,505,0.6806,0.534
46,23,505,0.1721,0.718
46,24,505,0.938,0.84
46,25,505,0.0729,0.896
46,26,506,0.9333,0.165
46,27,506,0.9333,0.283
46,28,506,0.4388,0.345
46,29,506,0.7023,0.465
46,30,506,0.6062,0.585
46,31,506,0.7039,0.702
46,32,506,0.0667,0.822
46,33,506,0.2233,0.891
46,34,507,0.1969,0.103
46,35,507,0.3907,0.225
47,1,507,0.6791,0.346
47,2,507,0.1922,0.528
47,3,507,0.7488,0.592
47,4,507,0.2682,0.588
47,5,507,0.262,0.651
47,6,507,0.5442,0.714
47,7,507,0.6868,0.773
47,8,507,0.0698,0.832
47,9,507,0.0698,0.896
47,10,508,0.676,0.173
47,11,508,0.3519,0.228
47,12,508,0.2186,0.29
47,13,508,0.4233,0.532
47,14,508,0.1535,0.653
47,15,508,0.3209,0.714
47,16,508,0.8031,0.836
47,17,508,0.0698,0.893
47,18,509,0.9364,0.241
47,19,509,0.6744,0.301
47,20,509,0.4558,0.358
47,21,509,0.4698,0.417
47,22,509,0.5736,0.478
47,23,509,0.8512,0.6
47,24,509,0.938,0.716
47,25,509,0.7566,0.775
47,26,509,0.2496,0.834
47,27,509,0.0698,0.892
47,28,510,0.4016,0.111
47,29,510,0.2217,0.17
47,30,510,0.0667,0.291
47,31,510,0.7984,0.414
47,32,510,0.4791,0.476
47,33,510,0.1535,0.533
47,34,510,0.5705,0.656
47,35,510,0.5008,0.715
47,36,510,0.0698,0.899
47,37,511,0.5922,0.178
47,38,511,0.0713,0.235
48,1,511,0.5721,0.299
48,2,511,0.4465,0.418
48,3,511,0.2496,0.537
48,4,511,0.231,0.72
48,5,511,0.2682,0.78
48,6,511,0.4853,0.84
48,7,511,0.076,0.895
48,8,512,0.4853,0.168
48,9,512,0.8434,0.414
48,10,512,0.6031,0.537
48,11,512,0.5612,0.599
48,12,512,0.8186,0.719
48,13,512,0.0698,0.902
48,14,513,0.138,0.171
48,15,513,0.4822,0.352
48,16,513,0.2155,0.478
48,17,513,0.2558,0.535
48,18,513,0.7953,0.72
48,19,513,0.4403,0.782
48,20,513,0.1783,0.841
48,21,513,0.0682,0.9
48,22,514,0.1194,0.109
48,23,514,0.4729,0.411
48,24,514,0.0667,0.596
48,25,514,0.7302,0.835
48,26,514,0.0713,0.898
48,27,515,0.0698,0.352
48,28,515,0.6636,0.597
48,29,515,0.2155,0.715
49,1,515,0.2326,0.835
49,2,515,0.0729,0.895
49,3,516,0.8326,0.113
49,4,516,0.0651,0.172
49,5,516,0.0651,0.352
49,6,516,0.2605,0.414
49,7,516,0.9333,0.655
49,8,516,0.707,0.713
49,9,516,0.0682,0.897
49,10,517,0.8651,0.235
49,11,517,0.7891,0.357
49,12,517,0.0682,0.478
49,13,517,0.6822,0.661
49,14,517,0.9349,0.78
49,15,517,0.1674,0.841
49,16,517,0.0713,0.9
49,17,518,0.5674,0.182
49,18,518,0.4667,0.239
50,1,518,0.7829,0.298
50,2,518,0.8233,0.359
50,3,518,0.9318,0.416
50,4,518,0.6605,0.478
50,5,518,0.4651,0.537
50,6,518,0.8341,0.599
50,7,518,0.6884,0.657
50,8,518,0.0667,0.658
50,9,518,0.1643,0.718
50,10,518,0.3783,0.777
50,11,518,0.8698,0.836
50,12,518,0.9318,0.892
50,13,518,0.0636,0.9
50,14,519,0.7178,0.118
50,15,519,0.938,0.174
50,16,519,0.307,0.174
50,17,519,0.4,0.237
50,18,519,0.7721,0.297
50,19,519,0.1442,0.294
50,20,519,0.9349,0.417
50,21,519,0.4419,0.415
50,22,519,0.8636,0.478
50,23,519,0.4434,0.476
50,24,519,0.4884,0.538
50,25,519,0.5612,0.598
50,26,519,0.724,0.659
50,27,519,0.0682,0.656
50,28,519,0.1969,0.718
50,29,519,0.5891,0.781
50,30,519,0.938,0.837
50,31,519,0.2109,0.839
50,32,519,0.5798,0.9
50,33,519,0.0698,0.897
50,34,520,0.5643,0.108
50,35,520,0.3178,0.165
50,36,520,0.7798,0.287
50,37,520,0.3612,0.35
50,38,520,0.6822,0.408
50,39,520,0.9318,0.472
50,40,520,0.1225,0.47
50,41,520,0.4031,0.528
50,42,520,0.3628,0.59
50,43,520,0.0651,0.65
50,44,520,0.6822,0.84
50,45,520,0.3659,0.838
51,1,520,0.0667,0.836
51,2,520,0.693,0.899
51,3,520,0.3504,0.9
51,4,520,0.0667,0.898
51,5,521,0.6574,0.051
51,6,521,0.276,0.052
51,7,521,0.8729,0.112
51,8,521,0.5814,0.111
51,9,521,0.0698,0.109
51,10,521,0.6047,0.174
51,11,521,0.1659,0.172
51,12,521,0.386,0.228
51,13,521,0.845,0.294
51,14,521,0.9426,0.351
